t, X, Y, Z, X, Y, Z, traj_id
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,5.011652755737304732e-01,2.349854431152344159e+00,-3.568962097167968750e+00,5.011652755737304732e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.950272369384767224e-01,2.349854431152344159e+00,-3.568962097167968750e+00,4.950272369384767224e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.888894271850585671e-01,2.349854431152344159e+00,-3.568962097167968750e+00,4.888894271850585671e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.827533340454101540e-01,2.349854431152344159e+00,-3.568962097167968750e+00,4.827533340454101540e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.767971992492676669e-01,2.349854431152344159e+00,-3.568962097167968750e+00,4.767971992492676669e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.706601333618163907e-01,2.349854431152344159e+00,-3.568962097167968750e+00,4.706601333618163907e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.645230674743652810e-01,2.349854431152344159e+00,-3.568962097167968750e+00,4.645230674743652810e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.583860015869140048e-01,2.349854431152344159e+00,-3.568962097167968750e+00,4.583860015869140048e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.522489356994628951e-01,2.349854431152344159e+00,-3.568962097167968750e+00,4.522489356994628951e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.461118698120117299e-01,2.349854431152344159e+00,-3.568962097167968750e+00,4.461118698120117299e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.399748039245604536e-01,2.349854431152344159e+00,-3.568962097167968750e+00,4.399748039245604536e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.338377380371092884e-01,2.349854431152344159e+00,-3.568962097167968750e+00,4.338377380371092884e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.277006721496581232e-01,2.349854431152344159e+00,-3.568962097167968750e+00,4.277006721496581232e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.217441082000732977e-01,2.349854431152344159e+00,-3.568962097167968750e+00,4.217441082000732977e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.156070423126220215e-01,2.349854431152344159e+00,-3.568962097167968750e+00,4.156070423126220215e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.094699764251709118e-01,2.349854431152344159e+00,-3.568962097167968750e+00,4.094699764251709118e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.033329105377196355e-01,2.349854431152344159e+00,-3.568962097167968750e+00,4.033329105377196355e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.973763465881347545e-01,2.349854431152344159e+00,-3.568962097167968750e+00,3.973763465881347545e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.914197826385498735e-01,2.349854431152344159e+00,-3.568962097167968750e+00,3.914197826385498735e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.852827167510987638e-01,2.349854431152344159e+00,-3.568962097167968750e+00,3.852827167510987638e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.793261528015137163e-01,2.349854431152344159e+00,-3.568962097167968750e+00,3.793261528015137163e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.731890869140625511e-01,2.349854431152344159e+00,-3.568962097167968750e+00,3.731890869140625511e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.670520210266113859e-01,2.349854431152344159e+00,-3.568962097167968750e+00,3.670520210266113859e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.609149551391601096e-01,2.349854431152344159e+00,-3.568962097167968750e+00,3.609149551391601096e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.547778892517089999e-01,2.349854431152344159e+00,-3.568962097167968750e+00,3.547778892517089999e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.488213253021240079e-01,2.349854431152344159e+00,-3.568962097167968750e+00,3.488213253021240079e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.426842594146728427e-01,2.349854431152344159e+00,-3.568962097167968750e+00,3.426842594146728427e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.365471935272216220e-01,2.349854431152344159e+00,-3.568962097167968750e+00,3.365471935272216220e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.304101276397705123e-01,2.349854431152344159e+00,-3.568962097167968750e+00,3.304101276397705123e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.244535636901855202e-01,2.349854431152344159e+00,-3.568962097167968750e+00,3.244535636901855202e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.184969997406006392e-01,2.349854431152344159e+00,-3.568962097167968750e+00,3.184969997406006392e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.123599338531493630e-01,2.349854431152344159e+00,-3.568962097167968750e+00,3.123599338531493630e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.064033699035643710e-01,2.349854431152344159e+00,-3.568962097167968750e+00,3.064033699035643710e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.002663040161132613e-01,2.349854431152344159e+00,-3.568962097167968750e+00,3.002663040161132613e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.941292381286620405e-01,2.349854431152344159e+00,-3.568962097167968750e+00,2.941292381286620405e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.879921722412109308e-01,2.349854431152344159e+00,-3.568962097167968750e+00,2.879921722412109308e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.820356082916260498e-01,2.349854431152344159e+00,-3.568962097167968750e+00,2.820356082916260498e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.758985424041748291e-01,2.349854431152344159e+00,-3.568962097167968750e+00,2.758985424041748291e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.697614765167236084e-01,2.349854431152344159e+00,-3.568962097167968750e+00,2.697614765167236084e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.636244106292724432e-01,2.349854431152344159e+00,-3.568962097167968750e+00,2.636244106292724432e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.576678466796875067e-01,2.349854431152344159e+00,-3.568962097167968750e+00,2.576678466796875067e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.517112827301025146e-01,2.349854431152344159e+00,-3.568962097167968750e+00,2.517112827301025146e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.455742168426512939e-01,2.349854431152344159e+00,-3.568962097167968750e+00,2.455742168426512939e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.394372081756591109e-01,2.349854431152344159e+00,-3.568962097167968750e+00,2.394372081756591109e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.331201410293579079e-01,2.349854431152344159e+00,-3.568962097167968750e+00,2.331201410293579079e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.269835615158081188e-01,2.349854431152344159e+00,-3.568962097167968750e+00,2.269835615158081188e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.208469820022583296e-01,2.349854431152344159e+00,-3.568962097167968750e+00,2.208469820022583296e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.148908901214599265e-01,2.349854431152344159e+00,-3.568962097167968750e+00,2.148908901214599265e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.087543106079101651e-01,2.349854431152344159e+00,-3.568962097167968750e+00,2.087543106079101651e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.026177310943603205e-01,2.349854431152344159e+00,-3.568962097167968750e+00,2.026177310943603205e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.966616392135620006e-01,2.349854431152344159e+00,-3.568962097167968750e+00,1.966616392135620006e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.905250597000121837e-01,2.349854431152344159e+00,-3.568962097167968750e+00,1.905250597000121837e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.843884801864623946e-01,2.349854431152344159e+00,-3.568962097167968750e+00,1.843884801864623946e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.784323883056640747e-01,2.349854431152344159e+00,-3.568962097167968750e+00,1.784323883056640747e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.722958087921142301e-01,2.349854431152344159e+00,-3.568962097167968750e+00,1.722958087921142301e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.661592292785644409e-01,2.349854431152344159e+00,-3.568962097167968750e+00,1.661592292785644409e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.600226497650146518e-01,2.349854431152344159e+00,-3.568962097167968750e+00,1.600226497650146518e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.538860702514648349e-01,2.349854431152344159e+00,-3.568962097167968750e+00,1.538860702514648349e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.477494907379150457e-01,2.349854431152344159e+00,-3.568962097167968750e+00,1.477494907379150457e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.416129112243652011e-01,2.349854431152344159e+00,-3.568962097167968750e+00,1.416129112243652011e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.354763317108154674e-01,2.349854431152344159e+00,-3.568962097167968750e+00,1.354763317108154674e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.293397521972656505e-01,2.349854431152344159e+00,-3.568962097167968750e+00,1.293397521972656505e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.232031726837158614e-01,2.349854431152344159e+00,-3.568962097167968750e+00,1.232031726837158614e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.170664715766906727e-01,2.349854431152344159e+00,-3.568962097167968750e+00,1.170664715766906727e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.111101436614990168e-01,2.349854431152344159e+00,-3.568962097167968750e+00,1.111101436614990168e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.049733209609985396e-01,2.349854431152344159e+00,-3.568962097167968750e+00,1.049733209609985396e-01,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,9.883649826049804854e-02,2.349854431152344159e+00,-3.568962097167968750e+00,9.883649826049804854e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,9.269967555999755748e-02,2.349854431152344159e+00,-3.568962097167968750e+00,9.269967555999755748e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,8.656285285949705255e-02,2.349854431152344159e+00,-3.568962097167968750e+00,8.656285285949705255e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,8.060652494430542436e-02,2.349854431152344159e+00,-3.568962097167968750e+00,8.060652494430542436e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,7.446970224380494718e-02,2.349854431152344159e+00,-3.568962097167968750e+00,7.446970224380494718e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,6.833287954330444225e-02,2.349854431152344159e+00,-3.568962097167968750e+00,6.833287954330444225e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,6.237655162811281406e-02,2.349854431152344159e+00,-3.568962097167968750e+00,6.237655162811281406e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,5.623980402946471280e-02,2.349854431152344159e+00,-3.568962097167968750e+00,5.623980402946471280e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,5.010310292243958658e-02,2.349854431152344159e+00,-3.568962097167968750e+00,5.010310292243958658e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.414689302444457786e-02,2.349854431152344159e+00,-3.568962097167968750e+00,4.414689302444457786e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.812874555587769665e-02,2.349854431152344159e+00,-3.568962097167968750e+00,3.812874555587769665e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.339868068695068387e-02,2.349854431152344159e+00,-3.568962097167968750e+00,3.339868068695068387e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.974675297737121998e-02,2.349854431152344159e+00,-3.568962097167968750e+00,2.974675297737121998e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.674065291881560710e-02,2.349854431152344159e+00,-3.568962097167968750e+00,2.674065291881560710e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.418315768241881963e-02,2.349854431152344159e+00,-3.568962097167968750e+00,2.418315768241881963e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.213128030300140492e-02,2.349854431152344159e+00,-3.568962097167968750e+00,2.213128030300140492e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,2.038274466991424685e-02,2.349854431152344159e+00,-3.568962097167968750e+00,2.038274466991424685e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.894024550914764557e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.894024550914764557e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.778154730796813535e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.778154730796813535e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.679283499717712513e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.679283499717712513e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.597581446170806899e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.597581446170806899e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.530014097690581866e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.530014097690581866e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.474062144756316771e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.474062144756316771e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.427696138620376809e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.427696138620376809e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.390277266502380586e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.390277266502380586e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.359039723873138247e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.359039723873138247e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.332206904888153139e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.332206904888153139e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.309864640235900400e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.309864640235900400e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.291732907295227092e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.291732907295227092e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.276083737611770699e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.276083737611770699e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.262985885143280002e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.262985885143280002e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.252298444509506239e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.252298444509506239e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.243272095918655090e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.243272095918655090e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.235420554876327445e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.235420554876327445e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.228794068098068223e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.228794068098068223e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.223188519477843954e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.223188519477843954e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.218435019254684483e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.218435019254684483e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.214393287897109520e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.214393287897109520e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.211042225360870438e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.211042225360870438e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.208084106445312528e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.208084106445312528e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.205618798732757332e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.205618798732757332e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.203431546688079647e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.203431546688079647e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.201546758413314826e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.201546758413314826e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.199918478727340400e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.199918478727340400e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.152973562479019110e-02,2.349854431152344159e+00,-3.568962097167968750e+00,1.152973562479019110e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,9.958544075489043565e-03,2.349854431152344159e+00,-3.568962097167968750e+00,9.958544075489043565e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,8.186950385570523556e-03,2.349854431152344159e+00,-3.568962097167968750e+00,8.186950385570523556e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,6.497300863265990066e-03,2.349854431152344159e+00,-3.568962097167968750e+00,6.497300863265990066e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,4.854475557804108048e-03,2.349854431152344159e+00,-3.568962097167968750e+00,4.854475557804108048e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,3.208444342017174530e-03,2.349854431152344159e+00,-3.568962097167968750e+00,3.208444342017174530e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,1.651676483452320203e-03,2.349854431152344159e+00,-3.568962097167968750e+00,1.651676483452320203e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,8.545748423784969340e-05,2.349854431152344159e+00,-3.568962097167968750e+00,8.545748423784969340e-05,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.446481235325336803e-03,2.349854431152344159e+00,-3.568962097167968750e+00,-1.446481235325336803e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.947764024138450640e-03,2.349854431152344159e+00,-3.568962097167968750e+00,-2.947764024138450640e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-4.378649443387985264e-03,2.349854431152344159e+00,-3.568962097167968750e+00,-4.378649443387985264e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-5.828692317008970190e-03,2.349854431152344159e+00,-3.568962097167968750e+00,-5.828692317008970190e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-7.256748229265212215e-03,2.349854431152344159e+00,-3.568962097167968750e+00,-7.256748229265212215e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-8.665139079093935048e-03,2.349854431152344159e+00,-3.568962097167968750e+00,-8.665139079093935048e-03,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.005595296621322396e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-1.005595296621322396e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.143104732036590541e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-1.143104732036590541e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.279208779335021945e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-1.279208779335021945e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.414056479930877498e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-1.414056479930877498e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.543861806392669671e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-1.543861806392669671e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.672717988491058405e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-1.672717988491058405e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.804588973522186154e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-1.804588973522186154e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-1.935652256011962877e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-1.935652256011962877e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.065992593765259358e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-2.065992593765259358e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.191880643367767612e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-2.191880643367767612e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.321013271808624115e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-2.321013271808624115e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.445852041244506864e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-2.445852041244506864e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.574015855789184987e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-2.574015855789184987e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.701763927936554066e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-2.701763927936554066e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.829140603542328047e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-2.829140603542328047e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-2.952453196048736989e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-2.952453196048736989e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-3.079208493232727176e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-3.079208493232727176e-02,2.000000000000000000e+00
0.000000000000000000e+00,2.349854431152344159e+00,-3.568962097167968750e+00,-3.205697894096374428e-02,2.349854431152344159e+00,-3.568962097167968750e+00,-3.205697894096374428e-02,2.000000000000000000e+00
